date,Time,Count15,Count30,Count60,weekday,zone,timestamp,sequence,tag,lane,speed(kph),average_speed(kph),direction,class_number,class_name,axle_count,wheelbase(m),length(m),presence,width(m),distance(m),min_distance(m),max_distance(m),VC15,VC30,VC60
,5:45:34 PM,11:33:20,13:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,5:46:15 PM,11:48:20,13:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,412
,5:46:16 PM,12:03:20,14:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,648
,5:46:21 PM,12:18:20,14:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,5:46:23 PM,12:33:20,15:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,5:46:37 PM,12:48:20,15:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,5:46:40 PM,13:03:20,16:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,5:47:09 PM,13:18:20,16:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:47:31 PM,13:33:20,17:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:47:34 PM,13:48:20,17:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:47:47 PM,14:03:20,18:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:47:51 PM,14:18:20,18:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:47:56 PM,14:33:20,19:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:48:08 PM,14:48:20,19:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:48:12 PM,15:03:20,20:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:48:14 PM,15:18:20,20:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:48:15 PM,15:33:20,21:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:48:19 PM,15:48:20,21:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:48:21 PM,16:03:20,22:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,5:48:25 PM,16:18:20,22:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,5:48:30 PM,16:33:20,23:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,5:48:47 PM,16:48:20,23:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,5:48:50 PM,17:03:20,0:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,5:49:12 PM,17:18:20,0:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,5:49:14 PM,17:33:20,1:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,5:49:17 PM,17:48:20,1:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,388
,5:49:26 PM,18:03:20,2:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,648
,5:49:29 PM,18:18:20,2:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,5:49:38 PM,18:33:20,3:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,5:49:53 PM,18:48:20,3:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,5:50:04 PM,19:03:20,4:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,5:50:07 PM,19:18:20,4:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:50:10 PM,19:33:20,5:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:50:18 PM,19:48:20,5:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:50:24 PM,20:03:20,6:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:50:58 PM,20:18:20,6:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:51:02 PM,20:33:20,7:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:51:22 PM,20:48:20,7:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:51:26 PM,21:03:20,8:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:51:31 PM,21:18:20,8:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:51:36 PM,21:33:20,9:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:51:37 PM,21:48:20,9:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:52:02 PM,22:03:20,10:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,5:52:08 PM,22:18:20,10:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,5:52:10 PM,22:33:20,11:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,5:52:16 PM,22:48:20,11:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,5:52:25 PM,23:03:20,12:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,5:52:33 PM,23:18:20,12:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,5:52:44 PM,23:33:20,13:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,5:53:02 PM,23:48:20,13:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,364
,5:53:07 PM,0:03:20,14:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,648
,5:53:09 PM,0:18:20,14:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,5:53:26 PM,0:33:20,15:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,5:53:40 PM,0:48:20,15:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,5:53:57 PM,1:03:20,16:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,5:54:07 PM,1:18:20,16:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:54:21 PM,1:33:20,17:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:54:45 PM,1:48:20,17:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:54:53 PM,2:03:20,18:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:54:56 PM,2:18:20,18:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:03 PM,2:33:20,19:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:29 PM,2:48:20,19:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:36 PM,3:03:20,20:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:39 PM,3:18:20,20:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:50 PM,3:33:20,21:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:58 PM,3:48:20,21:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:55:59 PM,4:03:20,22:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,5:56:03 PM,4:18:20,22:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,5:56:07 PM,4:33:20,23:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,5:56:09 PM,4:48:20,23:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,5:56:10 PM,5:03:20,0:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,5:56:21 PM,5:18:20,0:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,5:56:31 PM,5:33:20,1:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,5:56:56 PM,5:48:20,1:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,340
,5:57:21 PM,6:03:20,2:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,648
,5:57:44 PM,6:18:20,2:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,5:58:06 PM,6:33:20,3:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,5:58:12 PM,6:48:20,3:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,5:58:16 PM,7:03:20,4:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,5:58:23 PM,7:18:20,4:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:58:29 PM,7:33:20,5:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:58:29 PM,7:48:20,5:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:58:43 PM,8:03:20,6:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:59:29 PM,8:18:20,6:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:59:29 PM,8:33:20,7:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:59:36 PM,8:48:20,7:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,5:59:58 PM,9:03:20,8:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:00:29 PM,9:18:20,8:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:01:04 PM,9:33:20,9:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:01:11 PM,9:48:20,9:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:01:18 PM,10:03:20,10:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:01:43 PM,10:18:20,10:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:01:49 PM,10:33:20,11:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:02:09 PM,10:48:20,11:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:02:09 PM,11:03:20,12:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:02:19 PM,11:18:20,12:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:03:00 PM,11:33:20,13:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:03:12 PM,11:48:20,13:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,316
,6:03:16 PM,12:03:20,14:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,648
,6:03:27 PM,12:18:20,14:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:03:29 PM,12:33:20,15:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:03:34 PM,12:48:20,15:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:03:37 PM,13:03:20,16:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:03:42 PM,13:18:20,16:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:03:54 PM,13:33:20,17:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:03:56 PM,13:48:20,17:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:27 PM,14:03:20,18:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:27 PM,14:18:20,18:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:30 PM,14:33:20,19:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:36 PM,14:48:20,19:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:37 PM,15:03:20,20:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:40 PM,15:18:20,20:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:49 PM,15:33:20,21:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:04:53 PM,15:48:20,21:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:05:01 PM,16:03:20,22:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:05:02 PM,16:18:20,22:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:05:27 PM,16:33:20,23:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:05:54 PM,16:48:20,23:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:05:55 PM,17:03:20,0:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:06:15 PM,17:18:20,0:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:06:28 PM,17:33:20,1:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:06:36 PM,17:48:20,1:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,314
,6:06:59 PM,18:03:20,2:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,625
,6:07:13 PM,18:18:20,2:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:07:42 PM,18:33:20,3:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:08:14 PM,18:48:20,3:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:08:29 PM,19:03:20,4:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:09:06 PM,19:18:20,4:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:09:10 PM,19:33:20,5:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:09:37 PM,19:48:20,5:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:09:54 PM,20:03:20,6:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:10:01 PM,20:18:20,6:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:10:04 PM,20:33:20,7:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:10:13 PM,20:48:20,7:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:10:30 PM,21:03:20,8:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:10:30 PM,21:18:20,8:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:10:31 PM,21:33:20,9:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:11:13 PM,21:48:20,9:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:11:45 PM,22:03:20,10:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:11:50 PM,22:18:20,10:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:11:55 PM,22:33:20,11:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:12:02 PM,22:48:20,11:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:12:07 PM,23:03:20,12:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:12:12 PM,23:18:20,12:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:12:22 PM,23:33:20,13:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:12:24 PM,23:48:20,13:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,314
,6:12:27 PM,0:03:20,14:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,601
,6:12:33 PM,0:18:20,14:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:12:38 PM,0:33:20,15:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:13:00 PM,0:48:20,15:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:13:28 PM,1:03:20,16:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:13:37 PM,1:18:20,16:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:13:50 PM,1:33:20,17:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:01 PM,1:48:20,17:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:06 PM,2:03:20,18:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:08 PM,2:18:20,18:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:28 PM,2:33:20,19:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:33 PM,2:48:20,19:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:34 PM,3:03:20,20:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:52 PM,3:18:20,20:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:14:53 PM,3:33:20,21:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:15:03 PM,3:48:20,21:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:15:11 PM,4:03:20,22:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:15:35 PM,4:18:20,22:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:15:56 PM,4:33:20,23:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:16:14 PM,4:48:20,23:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:16:52 PM,5:03:20,0:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:16:58 PM,5:18:20,0:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:17:26 PM,5:33:20,1:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:17:38 PM,5:48:20,1:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,314
,6:17:44 PM,6:03:20,2:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,577
,6:17:54 PM,6:18:20,2:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:18:07 PM,6:33:20,3:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:18:10 PM,6:48:20,3:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:18:11 PM,7:03:20,4:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:18:22 PM,7:18:20,4:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:18:30 PM,7:33:20,5:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:19:05 PM,7:48:20,5:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:19:13 PM,8:03:20,6:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:19:17 PM,8:18:20,6:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:19:48 PM,8:33:20,7:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:19:51 PM,8:48:20,7:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:19:57 PM,9:03:20,8:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:20:20 PM,9:18:20,8:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:20:21 PM,9:33:20,9:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:20:24 PM,9:48:20,9:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:20:26 PM,10:03:20,10:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:20:26 PM,10:18:20,10:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:20:31 PM,10:33:20,11:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:20:32 PM,10:48:20,11:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:20:33 PM,11:03:20,12:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:21:07 PM,11:18:20,12:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:21:20 PM,11:33:20,13:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:21:21 PM,11:48:20,13:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,314
,6:21:27 PM,12:03:20,14:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,553
,6:21:36 PM,12:18:20,14:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:21:39 PM,12:33:20,15:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:21:56 PM,12:48:20,15:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:22:05 PM,13:03:20,16:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:22:24 PM,13:18:20,16:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:22:40 PM,13:33:20,17:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:22:46 PM,13:48:20,17:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:22:50 PM,14:03:20,18:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:22:53 PM,14:18:20,18:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:22:59 PM,14:33:20,19:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:23:10 PM,14:48:20,19:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:23:21 PM,15:03:20,20:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:23:32 PM,15:18:20,20:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:23:35 PM,15:33:20,21:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:23:58 PM,15:48:20,21:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:23:59 PM,16:03:20,22:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:24:07 PM,16:18:20,22:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:24:10 PM,16:33:20,23:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:24:12 PM,16:48:20,23:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:24:18 PM,17:03:20,0:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:24:20 PM,17:18:20,0:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:24:26 PM,17:33:20,1:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:24:28 PM,17:48:20,1:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,314
,6:24:52 PM,18:03:20,2:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,529
,6:25:13 PM,18:18:20,2:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:25:18 PM,18:33:20,3:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:25:42 PM,18:48:20,3:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:25:46 PM,19:03:20,4:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:26:00 PM,19:18:20,4:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:07 PM,19:33:20,5:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:10 PM,19:48:20,5:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:15 PM,20:03:20,6:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:24 PM,20:18:20,6:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:25 PM,20:33:20,7:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:40 PM,20:48:20,7:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:46 PM,21:03:20,8:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:54 PM,21:18:20,8:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:26:59 PM,21:33:20,9:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:27:17 PM,21:48:20,9:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:27:23 PM,22:03:20,10:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:27:28 PM,22:18:20,10:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:27:37 PM,22:33:20,11:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
,6:27:50 PM,22:48:20,11:33:20,13:03:20,,,,,,,,,,,,,,,,,,,,0,0,299
,6:27:56 PM,23:03:20,12:03:20,14:03:20,,,,,,,,,,,,,,,,,,,,0,0,289
,6:27:57 PM,23:18:20,12:33:20,15:03:20,,,,,,,,,,,,,,,,,,,,0,0,267
,6:28:01 PM,23:33:20,13:03:20,16:03:20,,,,,,,,,,,,,,,,,,,,0,0,269
,6:28:02 PM,23:48:20,13:33:20,17:03:20,,,,,,,,,,,,,,,,,,,,0,0,314
,6:28:10 PM,0:03:20,14:03:20,18:03:20,,,,,,,,,,,,,,,,,,,,0,0,505
,6:28:42 PM,0:18:20,14:33:20,19:03:20,,,,,,,,,,,,,,,,,,,,0,0,446
,6:29:00 PM,0:33:20,15:03:20,20:03:20,,,,,,,,,,,,,,,,,,,,0,0,202
,6:29:01 PM,0:48:20,15:33:20,21:03:20,,,,,,,,,,,,,,,,,,,,0,0,76
,6:29:09 PM,1:03:20,16:03:20,22:03:20,,,,,,,,,,,,,,,,,,,,0,0,80
,6:29:16 PM,1:18:20,16:33:20,23:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:20 PM,1:33:20,17:03:20,0:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:27 PM,1:48:20,17:33:20,1:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:32 PM,2:03:20,18:03:20,2:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:34 PM,2:18:20,18:33:20,3:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:36 PM,2:33:20,19:03:20,4:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:43 PM,2:48:20,19:33:20,5:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:29:51 PM,3:03:20,20:03:20,6:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:30:28 PM,3:18:20,20:33:20,7:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:30:31 PM,3:33:20,21:03:20,8:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:30:45 PM,3:48:20,21:33:20,9:03:20,,,,,,,,,,,,,,,,,,,,0,0,0
,6:30:51 PM,4:03:20,22:03:20,10:03:20,,,,,,,,,,,,,,,,,,,,0,0,179
,6:30:59 PM,4:18:20,22:33:20,11:03:20,,,,,,,,,,,,,,,,,,,,0,0,211
,6:31:08 PM,4:33:20,23:03:20,12:03:20,,,,,,,,,,,,,,,,,,,,0,0,291
